Data Year,County,Dashboard Fuel Type Group,Fuel Type,Manufacturer,Model,Number of Vehicles
2014,Imperial,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2014,Imperial,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2014,Imperial,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1
2014,Imperial,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,3
2014,Imperial,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,9
2014,Imperial,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,3
2014,Imperial,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,1
2014,Imperial,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,8
2014,Inyo,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2014,Inyo,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1
2014,Inyo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2014,Inyo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,6
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,2
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,4
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,73
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,3
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,3
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,1
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,11
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,66
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,2
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,25
2014,Kern,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,1
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,2
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,92
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,32
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,34
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,1
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,2
2014,Kern,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,57
2014,Kings,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,2
2014,Kings,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,3
2014,Kings,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,4
2014,Kings,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1
2014,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,6
2014,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,3
2014,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,1
2014,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,3
2014,Lake,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,1
2014,Lake,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,3
2014,Lake,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,10
2014,Lake,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,2
2014,Lake,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2014,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,1
2014,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,15
2014,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,3
2014,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,2
2014,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,18
2014,Lassen,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,1
2014,Lassen,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1
2014,Lassen,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2014,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2014,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,1
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,102
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,41
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,337
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,1727
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,40
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,3
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,396
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,172
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,26
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),MINI,Mini E,4
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,63
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,3602
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Scion,iQ EV,92
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,461
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,123
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,3626
2014,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,555
2014,Los Angeles,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,FCX Clarity,13
2014,Los Angeles,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Tucson Fuel Cell,3
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,1
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,143
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,55
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,7608
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,118
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1586
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,1078
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,125
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),McLaren,P1,2
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,61
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,1
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,6472
2014,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius,60
2014,Madera,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,5
2014,Madera,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,19
2014,Madera,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2014,Madera,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,1
2014,Madera,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,2
2014,Madera,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,11
2014,Madera,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,5
2014,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,20
2014,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2014,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,3
2014,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,3
2014,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,1
2014,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,13
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,9
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,16
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,171
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,36
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,10
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,1
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,8
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,367
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,24
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,16
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,315
2014,Marin,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,37
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,20
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,1
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,305
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,5
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,90
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,78
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,9
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),McLaren,P1,1
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,4
2014,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,343
2014,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,1
2014,Mariposa,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,1
2014,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1
2014,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,5
2014,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1
2014,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,2
2014,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,3
2014,Mendocino,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,1
2014,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,2
2014,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,2
2014,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,21
2014,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2014,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,5
2014,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,4
2014,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,28
2014,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2014,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,6
2014,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,11
2014,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,1
2014,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,44
2014,Merced,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,2
2014,Merced,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,4
2014,Merced,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,16
2014,Merced,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,9
2014,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,20
2014,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,13
2014,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,3
2014,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,24
2014,Mono,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2014,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,3
2014,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,2
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,2
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,5
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,31
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,10
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,3
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,71
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,5
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,5
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,66
2014,Monterey,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,4
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,1
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,4
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,1
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,101
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,38
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,21
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,3
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,1
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,1
2014,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,135
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,2
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,4
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,22
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,1
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,2
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,2
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,1
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,66
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,3
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,5
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,84
2014,Napa,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,5
2014,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,1
2014,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,3
2014,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,77
2014,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,3
2014,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,29
2014,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,24
2014,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,4
2014,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,85
2014,Nevada,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,3
2014,Nevada,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,1
2014,Nevada,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,3
2014,Nevada,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,22
2014,Nevada,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2014,Nevada,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,12
2014,Nevada,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,4
2014,Nevada,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,18
2014,Nevada,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,9
2014,Nevada,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,9
2014,Nevada,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,31
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,29
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,9
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,92
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,462
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,2
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,2
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,169
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,61
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,30
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,16
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,45
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1601
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,165
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,50
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1666
2014,Orange,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,205
2014,Orange,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,FCX Clarity,7
2014,Orange,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Tucson Fuel Cell,15
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,59
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,25
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,2706
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,80
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,966
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,601
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,71
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),McLaren,P1,3
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,20
2014,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,3533
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,2
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,53
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,2
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,45
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,2
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,8
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,1
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,2
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,48
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,48
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,5
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,6
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,58
2014,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,16
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,5
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,2
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,370
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,6
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,27
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,156
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,4
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,5
2014,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,85
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,1
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,14
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,38
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,2
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,25
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,4
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,1
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,207
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,19
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,4
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,79
2014,Placer,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,21
2014,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,2
2014,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,1
2014,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,208
2014,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2014,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,76
2014,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,45
2014,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,3
2014,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,130
2014,Plumas,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,1
2014,Plumas,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,2
2014,Plumas,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2014,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2014,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1
2014,Riverside,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,4
2014,Riverside,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,1
2014,Riverside,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,56
2014,Riverside,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,94
2014,Riverside,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,36
